district,date,temp_moy,temp_max,humidite,precip_mensuel,cas
Mora,2022-05-01,33.75,42.5,40.32,14.26,1443.0
Mora,2022-06-01,31.85,42.8,48.26,45.0,1659.0
Mora,2022-07-01,28.9,40.7,65.3,147.87,3068.0
Mora,2022-08-01,25.93,35.25,80.6,212.35,4498.0
Mora,2022-09-01,26.26,33.13,81.43,142.8,6248.0
Mora,2022-10-01,27.48,36.84,61.54,4.65,7521.0
Mora,2022-11-01,26.57,38.71,30.92,0.0,6193.0
Mora,2022-12-01,24.63,38.98,24.13,0.0,6562.0
Mora,2023-01-01,25.61,40.58,20.66,0.0,3936.0
Mora,2023-02-01,27.34,41.61,15.75,0.0,2743.0
Mora,2023-03-01,31.44,43.79,16.27,6.51,2536.0
Mora,2023-04-01,34.88,44.6,21.13,8.4,1644.0
Mora,2023-05-01,34.84,44.37,35.61,24.49,1541.0
Mora,2023-06-01,30.54,40.61,58.26,76.5,1813.0
Mora,2023-07-01,30.44,39.7,58.95,95.48,2546.0
Mora,2023-08-01,28.34,37.65,70.84,121.21,2743.0
Mora,2023-09-01,28.99,39.44,68.14,80.7,3557.0
Mora,2023-10-01,31.26,41.39,45.13,11.16,4392.0
Mora,2023-11-01,30.8,40.89,26.83,1.2,4994.0
Mora,2023-12-01,25.99,39.52,21.32,0.0,4269.0
Mora,2024-01-01,24.32,37.09,16.37,0.0,3550.0
Mora,2024-02-01,27.75,44.0,16.78,0.0,2605.0
Mora,2024-03-01,33.73,46.38,11.96,0.0,2531.0
Mora,2024-04-01,35.95,46.54,15.45,2.4,2121.0
Mora,2024-05-01,37.17,46.94,24.72,5.89,1593.0
Mora,2024-06-01,32.35,42.44,52.4,98.4,2067.0
Mora,2024-07-01,28.52,38.69,70.29,159.65,2820.0
Mora,2024-08-01,26.03,33.18,83.28,248.0,5485.0
Mora,2024-09-01,26.96,34.37,79.27,81.3,5968.0
Mora,2024-10-01,27.51,37.28,66.31,43.4,8388.0
Mora,2024-11-01,25.3,38.56,37.36,0.0,6851.0
Mora,2024-12-01,24.15,38.1,28.92,0.0,5590.0
Mora,2025-01-01,25.52,39.5,22.09,0.0,4627.0
Mora,2025-02-01,28.58,41.84,16.75,0.0,3911.0
Mora,2025-03-01,32.23,44.15,12.53,0.0,2837.0
Mora,2025-04-01,34.63,45.89,16.04,1.8,2508.0
Mora,2025-05-01,35.99,45.64,22.97,6.51,2012.0
Mora,2025-06-01,33.78,43.86,42.36,58.2,2318.0
Mora,2025-07-01,28.65,39.11,66.77,175.77,3181.0
Mora,2025-08-01,27.03,34.7,74.56,165.23,5021.0
Mora,2025-09-01,27.31,35.95,76.18,99.3,5039.0
Mora,2025-10-01,28.23,39.15,55.65,12.71,4565.0
Mora,2025-11-01,28.43,40.09,27.21,0.0,3987.0
Mora,2025-12-01,27.34,39.89,22.83,0.0,4051.0
Moulvoudaye,2017-01-01,28.01,41.11,16.94,0.0,238.0
Moulvoudaye,2017-02-01,27.88,40.06,11.68,0.0,196.0
Moulvoudaye,2017-03-01,31.66,43.26,11.91,0.0,197.0
Moulvoudaye,2017-04-01,34.64,44.26,30.2,10.5,149.0
Moulvoudaye,2017-05-01,31.53,42.05,53.08,84.63,162.0
Moulvoudaye,2017-06-01,28.63,39.57,68.29,107.7,88.0
Moulvoudaye,2017-07-01,26.47,34.09,79.43,214.52,560.0
Moulvoudaye,2017-08-01,25.52,31.08,84.76,292.64,881.0
Moulvoudaye,2017-09-01,25.99,32.39,82.14,138.3,1246.0
Moulvoudaye,2017-10-01,27.44,37.28,64.71,22.01,1773.0
Moulvoudaye,2017-11-01,28.29,40.17,32.99,0.0,1007.0
Moulvoudaye,2017-12-01,27.31,39.03,20.38,0.0,659.0
Moulvoudaye,2018-01-01,23.85,36.57,13.94,0.0,364.0
Moulvoudaye,2018-02-01,30.2,42.05,15.75,3.64,246.0
Moulvoudaye,2018-03-01,32.4,42.9,14.45,0.31,257.0
Moulvoudaye,2018-04-01,34.41,43.89,27.24,7.2,183.0
Moulvoudaye,2018-05-01,30.38,43.05,61.3,91.14,151.0
Moulvoudaye,2018-06-01,28.57,38.2,68.07,136.8,124.0
Moulvoudaye,2018-07-01,26.63,34.03,77.66,212.04,1062.0
Moulvoudaye,2018-08-01,25.4,31.41,84.74,303.8,1122.0
Moulvoudaye,2018-09-01,26.0,32.89,83.38,168.9,1992.0
Moulvoudaye,2018-10-01,27.29,36.97,73.47,20.77,2167.0
Moulvoudaye,2018-11-01,27.83,39.19,44.83,6.0,655.0
Moulvoudaye,2018-12-01,26.5,38.73,21.2,0.0,376.0
Moulvoudaye,2019-01-01,26.93,40.04,15.51,0.0,422.0
Moulvoudaye,2019-02-01,28.66,41.75,14.82,0.28,233.0
Moulvoudaye,2019-03-01,33.3,44.4,14.75,0.0,302.0
Moulvoudaye,2019-04-01,35.03,45.1,20.47,0.9,180.0
Moulvoudaye,2019-05-01,32.88,44.7,47.38,62.31,75.0
Moulvoudaye,2019-06-01,29.09,39.63,68.09,235.8,266.0
Moulvoudaye,2019-07-01,26.44,34.7,80.59,182.9,607.0
Moulvoudaye,2019-08-01,25.22,30.68,84.89,192.2,1342.0
Moulvoudaye,2019-09-01,26.34,33.61,81.23,113.1,1062.0
Moulvoudaye,2019-10-01,26.24,34.51,79.08,89.28,1304.0
Moulvoudaye,2019-11-01,26.94,37.78,54.38,0.0,969.0
Moulvoudaye,2019-12-01,25.29,37.81,22.69,0.0,786.0
Moulvoudaye,2020-01-01,25.05,38.13,18.23,0.0,598.0
Moulvoudaye,2020-02-01,28.01,42.02,15.1,0.0,348.0
Moulvoudaye,2020-03-01,32.48,43.89,17.86,0.62,226.0
Moulvoudaye,2020-04-01,34.48,43.77,29.3,9.0,198.0
Moulvoudaye,2020-05-01,32.16,43.87,51.65,46.5,128.0
Moulvoudaye,2020-06-01,30.96,41.1,55.45,54.0,182.0
Moulvoudaye,2020-07-01,27.63,37.34,71.04,117.49,433.0
Moulvoudaye,2020-08-01,26.05,34.23,79.35,163.37,1497.0
Moulvoudaye,2020-09-01,25.65,32.31,83.16,182.4,1210.0
Moulvoudaye,2020-10-01,26.66,36.54,69.9,39.06,1132.0
Moulvoudaye,2020-11-01,27.49,37.92,42.45,0.9,942.0
Moulvoudaye,2020-12-01,27.59,39.1,24.28,0.0,759.0
Moulvoudaye,2021-01-01,27.1,39.25,17.7,0.0,589.0
Moulvoudaye,2021-02-01,27.71,40.36,14.12,0.0,400.0
Moulvoudaye,2021-03-01,32.86,43.35,20.57,0.62,358.0
Moulvoudaye,2021-04-01,34.0,44.12,22.69,2.7,184.0
Moulvoudaye,2021-05-01,33.75,43.4,38.57,19.22,335.0
Moulvoudaye,2021-06-01,30.07,41.44,59.37,76.2,323.0
Moulvoudaye,2021-07-01,26.45,36.53,77.57,162.44,614.0
Moulvoudaye,2021-08-01,25.98,32.71,80.93,144.15,1649.0
Moulvoudaye,2021-09-01,26.52,34.8,79.24,114.9,1636.0
Moulvoudaye,2021-10-01,28.48,38.45,67.09,41.23,1676.0
Moulvoudaye,2021-11-01,29.92,39.85,39.19,0.3,928.0
Moulvoudaye,2021-12-01,27.39,38.95,22.09,0.0,645.0
Moulvoudaye,2022-01-01,25.77,38.28,19.42,0.0,426.0
Moulvoudaye,2022-02-01,26.89,40.2,12.94,0.0,301.0
Moulvoudaye,2022-03-01,32.16,43.68,12.37,0.0,366.0
Moulvoudaye,2022-04-01,33.69,44.19,34.58,13.5,279.0
Moulvoudaye,2022-05-01,30.73,40.73,57.41,79.67,254.0
Moulvoudaye,2022-06-01,29.29,39.89,62.05,96.3,381.0
Moulvoudaye,2022-07-01,27.09,37.02,74.59,144.15,586.0
Moulvoudaye,2022-08-01,25.26,31.88,84.64,234.36,849.0
Moulvoudaye,2022-09-01,25.82,32.32,83.45,288.0,886.0
Moulvoudaye,2022-10-01,26.43,35.51,73.05,16.74,875.0
Moulvoudaye,2022-11-01,26.85,37.53,39.77,0.0,361.0
Moulvoudaye,2022-12-01,25.6,38.87,24.55,0.0,287.0
Moulvoudaye,2023-01-01,26.81,41.13,19.95,0.0,300.0
Moulvoudaye,2023-02-01,28.56,41.7,15.0,0.0,128.0
Moulvoudaye,2023-03-01,32.13,43.88,17.74,0.93,153.0
Moulvoudaye,2023-04-01,35.13,44.29,25.33,3.0,135.0
Moulvoudaye,2023-05-01,32.74,42.76,48.52,115.01,155.0
Moulvoudaye,2023-06-01,28.81,38.04,68.12,117.6,166.0
Moulvoudaye,2023-07-01,28.74,36.78,68.59,82.46,317.0
Moulvoudaye,2023-08-01,26.77,33.8,79.8,165.54,287.0
Moulvoudaye,2023-09-01,27.42,36.39,77.19,113.1,305.0
Moulvoudaye,2023-10-01,29.89,40.11,59.99,26.04,680.0
Moulvoudaye,2023-11-01,30.95,40.5,34.44,3.9,581.0
Moulvoudaye,2023-12-01,27.16,39.52,20.1,0.0,379.0
Moulvoudaye,2024-01-01,25.53,37.5,14.57,0.0,315.0
Moulvoudaye,2024-02-01,29.1,44.09,16.41,0.0,176.0
Moulvoudaye,2024-03-01,34.26,46.38,13.61,0.0,253.0
Moulvoudaye,2024-04-01,36.47,45.43,21.88,5.4,373.0
Moulvoudaye,2024-05-01,36.39,46.81,31.07,14.26,253.0
Moulvoudaye,2024-06-01,30.19,42.06,63.35,124.8,174.0
Moulvoudaye,2024-07-01,27.43,36.7,76.64,212.66,318.0
Moulvoudaye,2024-08-01,25.44,31.09,85.71,271.56,573.0
Moulvoudaye,2024-09-01,26.42,32.11,81.93,137.7,699.0
Moulvoudaye,2024-10-01,26.62,34.97,75.63,66.96,778.0
Moulvoudaye,2024-11-01,25.55,37.19,45.54,0.0,632.0
Moulvoudaye,2024-12-01,25.63,38.17,27.06,0.0,467.0
Moulvoudaye,2025-01-01,26.95,41.13,20.26,0.0,541.0
Moulvoudaye,2025-02-01,29.74,42.58,15.78,0.0,463.0
Moulvoudaye,2025-03-01,32.78,43.91,12.54,0.0,416.0
Moulvoudaye,2025-04-01,34.63,45.6,20.9,11.7,354.0
Moulvoudaye,2025-05-01,35.6,44.79,30.76,8.37,341.0
Moulvoudaye,2025-06-01,31.14,42.5,55.6,122.7,272.0
Moulvoudaye,2025-07-01,26.74,34.82,77.88,235.29,390.0
Moulvoudaye,2025-08-01,25.71,31.97,82.9,250.17,741.0
Moulvoudaye,2025-09-01,26.39,32.44,81.7,115.2,845.0
Moulvoudaye,2025-10-01,27.27,37.17,68.52,20.15,1054.0
Moulvoudaye,2025-11-01,28.4,40.15,35.23,0.0,532.0
Moulvoudaye,2025-12-01,28.5,39.69,21.74,0.0,395.0
Moutourwa,2017-01-01,27.2,40.06,16.76,0.0,74.0
Moutourwa,2017-02-01,26.98,39.02,11.25,0.0,93.0
Moutourwa,2017-03-01,30.84,42.28,11.33,0.0,60.0
Moutourwa,2017-04-01,33.66,43.41,29.91,15.6,45.0
Moutourwa,2017-05-01,30.65,41.4,54.71,93.0,45.0
Moutourwa,2017-06-01,28.18,38.9,67.55,99.9,35.0
Moutourwa,2017-07-01,26.05,33.33,79.11,226.3,397.0
Moutourwa,2017-08-01,25.06,30.6,84.68,285.51,568.0
Moutourwa,2017-09-01,25.53,31.67,81.75,139.8,686.0
Moutourwa,2017-10-01,26.79,36.18,62.25,23.87,605.0
Moutourwa,2017-11-01,27.0,38.73,31.91,0.0,251.0
Moutourwa,2017-12-01,26.43,37.76,20.49,0.0,242.0
Moutourwa,2018-01-01,23.03,35.14,13.45,0.0,78.0
Moutourwa,2018-02-01,29.43,41.08,16.07,5.88,48.0
Moutourwa,2018-03-01,31.39,42.0,13.45,0.0,50.0
Moutourwa,2018-04-01,33.38,42.99,27.08,8.4,101.0
Moutourwa,2018-05-01,29.94,41.98,60.6,95.48,88.0
Moutourwa,2018-06-01,28.21,38.21,67.43,140.4,74.0
Moutourwa,2018-07-01,26.06,33.04,77.88,226.92,1208.0
Moutourwa,2018-08-01,24.83,30.72,85.14,329.84,1717.0
Moutourwa,2018-09-01,25.51,32.45,83.07,174.9,1755.0
Moutourwa,2018-10-01,26.82,35.63,73.13,20.46,1877.0
Moutourwa,2018-11-01,27.04,37.71,42.96,4.2,571.0
Moutourwa,2018-12-01,25.49,37.55,21.44,0.0,390.0
Moutourwa,2019-01-01,26.06,38.76,15.18,0.0,222.0
Moutourwa,2019-02-01,27.91,41.09,14.49,0.28,180.0
Moutourwa,2019-03-01,32.23,43.52,14.13,0.0,181.0
Moutourwa,2019-04-01,34.23,44.07,20.68,1.5,193.0
Moutourwa,2019-05-01,31.93,43.94,48.89,69.44,132.0
Moutourwa,2019-06-01,28.48,38.96,68.38,251.1,218.0
Moutourwa,2019-07-01,25.86,33.91,81.32,194.06,598.0
Moutourwa,2019-08-01,24.71,29.85,85.25,200.88,1495.0
Moutourwa,2019-09-01,25.83,32.88,81.47,114.0,1323.0
Moutourwa,2019-10-01,25.69,33.59,79.32,91.45,1391.0
Moutourwa,2019-11-01,26.36,36.75,54.24,0.0,943.0
Moutourwa,2019-12-01,24.33,36.63,21.58,0.0,855.0
Moutourwa,2020-01-01,24.26,37.38,17.64,0.0,522.0
Moutourwa,2020-02-01,27.09,40.78,14.85,0.0,302.0
Moutourwa,2020-03-01,31.59,42.68,17.47,0.31,296.0
Moutourwa,2020-04-01,33.46,43.02,30.48,10.8,271.0
Moutourwa,2020-05-01,31.26,42.6,53.32,44.95,302.0
Moutourwa,2020-06-01,30.46,40.63,55.72,50.1,220.0
Moutourwa,2020-07-01,27.2,36.84,70.53,115.94,957.0
Moutourwa,2020-08-01,25.45,33.51,79.63,182.28,1800.0
Moutourwa,2020-09-01,25.29,32.18,82.32,186.0,1455.0
Moutourwa,2020-10-01,26.3,35.54,67.73,43.09,1494.0
Moutourwa,2020-11-01,26.53,36.81,41.44,0.6,1353.0
Moutourwa,2020-12-01,26.78,37.98,23.2,0.0,865.0
Moutourwa,2021-01-01,26.29,38.44,17.2,0.0,595.0
Moutourwa,2021-02-01,26.83,39.09,13.66,0.0,578.0
Moutourwa,2021-03-01,31.78,42.47,21.46,1.55,478.0
Moutourwa,2021-04-01,33.11,43.4,23.17,4.2,536.0
Moutourwa,2021-05-01,32.99,42.8,39.04,20.46,346.0
Moutourwa,2021-06-01,29.62,40.76,58.83,83.1,391.0
Moutourwa,2021-07-01,26.04,35.68,77.19,175.46,1511.0
Moutourwa,2021-08-01,25.46,32.65,80.74,143.22,1768.0
Moutourwa,2021-09-01,26.25,34.65,77.85,101.4,2120.0
Moutourwa,2021-10-01,28.13,37.85,65.43,42.47,2267.0
Moutourwa,2021-11-01,29.0,38.74,36.86,0.6,2149.0
Moutourwa,2021-12-01,26.56,37.82,21.27,0.0,1008.0
Moutourwa,2022-01-01,24.81,37.1,19.35,0.0,860.0
Moutourwa,2022-02-01,26.02,39.2,12.62,0.0,562.0
Moutourwa,2022-03-01,31.18,42.98,11.94,0.0,611.0
Moutourwa,2022-04-01,32.76,43.96,36.07,15.9,455.0
Moutourwa,2022-05-01,30.43,40.15,55.71,53.32,577.0
Moutourwa,2022-06-01,29.04,39.45,60.8,93.6,609.0
Moutourwa,2022-07-01,26.79,37.06,73.36,151.9,1887.0
Moutourwa,2022-08-01,24.8,31.44,84.34,230.64,1936.0
Moutourwa,2022-09-01,25.4,31.87,82.83,299.1,1824.0
Moutourwa,2022-10-01,25.9,34.85,72.02,11.47,1309.0
Moutourwa,2022-11-01,25.96,36.24,38.25,0.0,1104.0
Moutourwa,2022-12-01,24.77,37.95,23.37,0.0,714.0
Moutourwa,2023-01-01,25.9,39.61,19.54,0.0,491.0
Moutourwa,2023-02-01,27.64,40.97,14.73,0.0,364.0
Moutourwa,2023-03-01,31.18,42.85,17.24,2.48,357.0
Moutourwa,2023-04-01,34.12,43.17,25.84,2.7,300.0
Moutourwa,2023-05-01,32.13,42.13,48.12,97.03,270.0
Moutourwa,2023-06-01,28.42,37.26,67.0,115.2,370.0
Moutourwa,2023-07-01,28.24,36.6,67.9,89.28,614.0
Moutourwa,2023-08-01,26.37,34.04,78.8,174.53,910.0
Moutourwa,2023-09-01,26.84,35.55,77.34,130.8,1131.0
Moutourwa,2023-10-01,29.27,38.81,59.41,24.49,1435.0
Moutourwa,2023-11-01,30.01,39.59,33.03,3.6,1139.0
Moutourwa,2023-12-01,26.16,38.38,20.06,0.0,637.0
Moutourwa,2024-01-01,24.7,36.34,14.18,0.0,453.0
Moutourwa,2024-02-01,28.07,43.04,16.25,0.0,285.0
Moutourwa,2024-03-01,33.45,45.2,13.0,0.0,282.0
Moutourwa,2024-04-01,35.34,44.93,21.83,5.1,380.0
Moutourwa,2024-05-01,35.46,45.42,32.46,12.4,358.0
Moutourwa,2024-06-01,29.87,41.31,62.73,130.8,435.0
Moutourwa,2024-07-01,26.89,36.11,76.51,217.93,632.0
Moutourwa,2024-08-01,24.9,30.69,85.89,275.59,1309.0
Moutourwa,2024-09-01,25.95,31.56,81.5,138.3,1473.0
Moutourwa,2024-10-01,26.11,34.11,74.84,66.34,1584.0
Moutourwa,2024-11-01,24.5,35.94,44.77,0.0,1015.0
Moutourwa,2024-12-01,24.57,37.06,27.23,0.0,675.0
Moutourwa,2025-01-01,26.0,39.35,19.88,0.0,512.0
Moutourwa,2025-02-01,28.89,41.25,15.41,0.0,390.0
Moutourwa,2025-03-01,31.99,43.26,12.23,0.0,334.0
Moutourwa,2025-04-01,33.76,44.66,20.49,12.0,287.0
Moutourwa,2025-05-01,34.72,43.77,30.5,8.06,337.0
Moutourwa,2025-06-01,30.71,41.43,54.9,117.9,360.0
Moutourwa,2025-07-01,26.38,34.58,76.85,247.69,445.0
Moutourwa,2025-08-01,25.27,31.31,82.4,244.9,1140.0
Moutourwa,2025-09-01,25.97,32.03,81.04,116.1,1396.0
Moutourwa,2025-10-01,26.76,36.23,67.24,23.56,1605.0
Moutourwa,2025-11-01,27.56,39.23,34.25,0.0,951.0
Moutourwa,2025-12-01,27.63,38.68,21.35,0.0,404.0
Mozogo,2017-01-01,24.86,38.77,22.2,0.0,273.0
Mozogo,2017-02-01,24.9,37.81,13.33,0.84,126.0
Mozogo,2017-03-01,29.12,41.38,12.3,0.0,
Mozogo,2017-04-01,32.95,43.02,25.0,1.8,393.0
Mozogo,2017-05-01,30.34,42.12,53.48,103.85,269.0
Mozogo,2017-06-01,28.19,39.48,64.18,115.8,220.0
Mozogo,2017-07-01,25.71,32.47,77.95,204.91,196.0
Mozogo,2017-08-01,24.78,31.58,82.95,202.12,366.0
Mozogo,2017-09-01,25.45,33.38,78.66,114.3,1232.0
Mozogo,2017-10-01,26.79,36.14,53.24,14.88,986.0
Mozogo,2017-11-01,25.3,37.26,31.53,0.0,548.0
Mozogo,2017-12-01,24.18,36.33,26.43,0.0,500.0
Mozogo,2018-01-01,20.94,33.81,16.82,0.0,228.0
Mozogo,2018-02-01,27.98,40.55,17.01,1.12,100.0
Mozogo,2018-03-01,30.11,40.75,12.23,0.31,42.0
Mozogo,2018-04-01,32.52,42.46,24.75,1.5,44.0
Mozogo,2018-05-01,30.57,41.56,54.16,67.27,
Mozogo,2018-06-01,28.88,39.21,60.11,98.1,10.0
Mozogo,2018-07-01,26.36,34.54,72.86,205.22,48.0
Mozogo,2018-08-01,24.49,30.85,84.34,276.52,
Mozogo,2018-09-01,25.19,32.2,81.63,183.3,
Mozogo,2018-10-01,26.56,34.53,69.3,41.54,
Mozogo,2018-11-01,25.36,35.74,41.09,0.9,
Mozogo,2018-12-01,22.3,34.54,31.84,0.0,
Mozogo,2019-01-01,23.3,37.18,21.32,0.0,134.0
Mozogo,2019-02-01,25.91,39.47,16.76,0.28,205.0
Mozogo,2019-03-01,30.57,42.25,14.63,0.0,246.0
Mozogo,2019-04-01,33.02,43.11,20.29,1.5,138.0
Mozogo,2019-05-01,31.95,42.8,46.06,53.63,247.0
Mozogo,2019-06-01,28.41,38.48,64.69,211.2,257.0
Mozogo,2019-07-01,25.89,33.99,77.13,166.78,72.0
Mozogo,2019-08-01,24.41,30.22,83.45,152.83,447.0
Mozogo,2019-09-01,25.94,33.45,76.74,85.2,745.0
Mozogo,2019-10-01,25.84,34.72,73.65,64.48,485.0
Mozogo,2019-11-01,26.69,36.81,44.46,0.0,652.0
Mozogo,2019-12-01,22.12,34.52,27.06,0.0,786.0
Mozogo,2020-01-01,22.43,36.66,20.76,0.0,550.0
Mozogo,2020-02-01,25.19,39.2,16.72,0.0,328.0
Mozogo,2020-03-01,30.17,41.93,17.55,0.0,216.0
Mozogo,2020-04-01,32.4,42.83,30.99,21.6,247.0
Mozogo,2020-05-01,30.95,41.79,50.49,21.08,394.0
Mozogo,2020-06-01,30.29,40.55,53.94,40.2,212.0
Mozogo,2020-07-01,26.99,38.83,68.45,143.22,205.0
Mozogo,2020-08-01,24.88,32.71,79.85,164.61,905.0
Mozogo,2020-09-01,25.15,33.5,79.66,144.9,1055.0
Mozogo,2020-10-01,26.48,36.05,59.05,22.94,1715.0
Mozogo,2020-11-01,25.21,35.7,40.55,0.3,1273.0
Mozogo,2020-12-01,24.94,36.59,27.9,0.0,889.0
Mozogo,2021-01-01,24.54,37.27,19.66,0.0,771.0
Mozogo,2021-02-01,25.07,37.91,15.39,0.0,847.0
Mozogo,2021-03-01,30.3,41.6,22.32,0.62,752.0
Mozogo,2021-04-01,31.96,43.0,23.2,2.4,586.0
Mozogo,2021-05-01,32.79,42.06,35.24,8.99,577.0
Mozogo,2021-06-01,29.85,40.17,54.45,58.5,633.0
Mozogo,2021-07-01,26.38,37.09,71.95,128.96,797.0
Mozogo,2021-08-01,25.78,34.18,75.62,108.5,2400.0
Mozogo,2021-09-01,26.53,35.49,71.9,67.5,3602.0
Mozogo,2021-10-01,28.57,37.71,55.46,34.1,3444.0
Mozogo,2021-11-01,27.68,37.77,33.87,0.0,2179.0
Mozogo,2021-12-01,24.63,36.18,23.82,0.0,1566.0
Mozogo,2022-01-01,22.83,35.94,21.42,0.0,734.0
Mozogo,2022-02-01,24.16,38.12,14.33,0.0,644.0
Mozogo,2022-03-01,29.63,41.31,12.54,0.0,633.0
Mozogo,2022-04-01,32.11,43.29,34.82,10.8,456.0
Mozogo,2022-05-01,30.65,40.31,51.12,24.49,617.0
Mozogo,2022-06-01,29.39,40.24,55.44,54.0,429.0
Mozogo,2022-07-01,26.68,37.99,70.91,167.09,2416.0
Mozogo,2022-08-01,24.36,32.11,83.8,227.85,3080.0
Mozogo,2022-09-01,25.11,31.98,80.94,195.9,2124.0
Mozogo,2022-10-01,25.9,34.42,64.46,3.41,3129.0
Mozogo,2022-11-01,24.29,35.49,38.41,0.0,2472.0
Mozogo,2022-12-01,22.25,36.26,30.75,0.0,1347.0
Mozogo,2023-01-01,23.77,38.5,23.62,0.0,926.0
Mozogo,2023-02-01,25.69,39.84,16.92,0.0,539.0
Mozogo,2023-03-01,29.88,42.1,16.92,1.24,526.0
Mozogo,2023-04-01,32.84,42.54,26.18,3.6,419.0
Mozogo,2023-05-01,31.75,41.51,45.5,62.31,430.0
Mozogo,2023-06-01,28.88,38.51,60.12,75.3,433.0
Mozogo,2023-07-01,29.06,38.12,58.67,76.26,549.0
Mozogo,2023-08-01,26.85,36.59,71.34,135.16,1364.0
Mozogo,2023-09-01,27.29,37.7,69.61,87.9,2003.0
Mozogo,2023-10-01,29.67,38.62,48.33,12.09,2755.0
Mozogo,2023-11-01,28.72,38.4,32.95,3.3,1620.0
Mozogo,2023-12-01,24.18,37.3,23.27,0.0,832.0
Mozogo,2024-01-01,22.81,35.32,16.75,0.0,602.0
Mozogo,2024-02-01,26.36,42.2,17.5,0.29,641.0
Mozogo,2024-03-01,32.32,44.4,13.22,0.0,627.0
Mozogo,2024-04-01,34.23,44.68,19.89,0.6,393.0
Mozogo,2024-05-01,34.95,43.95,31.5,5.58,317.0
Mozogo,2024-06-01,30.34,41.4,56.04,121.2,377.0
Mozogo,2024-07-01,26.41,36.23,75.63,287.37,651.0
Mozogo,2024-08-01,24.33,29.71,86.85,310.31,1072.0
Mozogo,2024-09-01,25.36,31.7,81.64,111.6,1535.0
Mozogo,2024-10-01,25.47,32.99,72.76,64.79,1281.0
Mozogo,2024-11-01,22.21,33.86,50.48,0.0,1204.0
Mozogo,2024-12-01,21.32,34.39,38.86,0.0,890.0
Mozogo,2025-01-01,23.15,37.01,28.26,0.0,590.0
Mozogo,2025-02-01,26.73,39.71,18.66,0.0,534.0
Mozogo,2025-03-01,30.57,42.5,13.51,0.0,421.0
Mozogo,2025-04-01,32.89,43.64,18.26,4.2,357.0
Mozogo,2025-05-01,34.11,43.54,27.23,5.27,360.0
Mozogo,2025-06-01,31.36,41.72,47.47,57.6,359.0
Mozogo,2025-07-01,26.35,35.63,72.96,257.92,608.0
Mozogo,2025-08-01,25.08,32.62,79.44,194.37,1154.0
Mozogo,2025-09-01,25.8,33.53,78.23,100.2,1316.0
Mozogo,2025-10-01,26.74,36.41,58.91,21.7,1299.0
Mozogo,2025-11-01,25.94,37.44,35.04,0.0,715.0
Mozogo,2025-12-01,25.35,37.14,27.25,0.0,727.0
Pette,2017-01-01,26.76,40.36,17.58,0.0,174.0
Pette,2017-02-01,26.55,39.28,11.62,0.0,114.0
Pette,2017-03-01,30.58,42.65,11.61,0.0,238.0
Pette,2017-04-01,34.47,44.3,23.37,1.8,161.0
Pette,2017-05-01,32.31,43.24,47.01,73.47,159.0
Pette,2017-06-01,29.28,40.35,62.29,90.3,118.0
Pette,2017-07-01,27.18,34.87,73.51,193.13,448.0
Pette,2017-08-01,25.72,32.31,82.19,250.17,672.0
Pette,2017-09-01,26.28,34.0,78.56,113.1,1260.0
Pette,2017-10-01,27.63,37.81,54.77,16.74,1242.0
Pette,2017-11-01,27.31,39.56,26.09,0.0,513.0
Pette,2017-12-01,26.13,38.1,21.2,0.0,317.0
Pette,2018-01-01,22.44,35.23,14.59,0.0,90.0
Pette,2018-02-01,29.29,41.97,15.98,3.36,75.0
Pette,2018-03-01,31.34,42.42,12.25,0.0,53.0
Pette,2018-04-01,33.84,44.44,23.12,5.1,41.0
Pette,2018-05-01,31.93,43.06,51.06,54.87,45.0
Pette,2018-06-01,29.94,41.21,58.7,98.4,66.0
Pette,2018-07-01,27.19,35.24,72.27,230.02,750.0
Pette,2018-08-01,25.46,31.44,83.08,288.61,1421.0
Pette,2018-09-01,25.92,32.54,82.17,162.9,1447.0
Pette,2018-10-01,27.55,37.2,68.93,18.6,1313.0
Pette,2018-11-01,27.3,38.35,36.44,1.5,664.0
Pette,2018-12-01,24.88,37.3,23.18,0.0,462.0
Pette,2019-01-01,25.43,38.85,16.32,0.0,257.0
Pette,2019-02-01,27.45,40.77,14.73,0.28,146.0
Pette,2019-03-01,32.03,43.91,13.81,0.0,184.0
Pette,2019-04-01,34.44,44.5,18.18,0.6,150.0
Pette,2019-05-01,33.35,44.89,43.03,46.81,124.0
Pette,2019-06-01,29.55,39.84,63.46,205.8,191.0
Pette,2019-07-01,26.8,35.26,76.44,153.45,711.0
Pette,2019-08-01,25.41,31.33,82.54,184.45,1930.0
Pette,2019-09-01,26.77,34.83,76.88,87.3,1245.0
Pette,2019-10-01,26.81,35.92,73.34,69.44,1753.0
Pette,2019-11-01,27.49,38.5,45.28,0.0,1633.0
Pette,2019-12-01,24.03,36.52,21.33,0.0,909.0
Pette,2020-01-01,23.92,37.66,18.22,0.0,791.0
Pette,2020-02-01,26.67,40.97,15.21,0.0,443.0
Pette,2020-03-01,31.61,43.24,16.7,0.0,282.0
Pette,2020-04-01,34.09,44.6,26.43,8.7,194.0
Pette,2020-05-01,32.73,43.65,45.37,24.18,141.0
Pette,2020-06-01,32.19,42.34,48.26,37.5,229.0
Pette,2020-07-01,28.27,38.55,65.62,104.78,503.0
Pette,2020-08-01,26.33,34.85,75.81,148.18,1603.0
